EconState,XPState,TowerState,DragonState,VisionState,FightState,Action,Q_Value,IsBestAction
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Group_Attack,4.996211528778076,True
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Baron_Control,4.885004043579102,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Tower_Push,3.820920467376709,True
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Safe_Farm,3.6472036838531494,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Dragon_Control,3.5894906520843506,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Vision_Control,3.3706185817718506,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Group_Attack,3.5912106037139893,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,EvenFight,Baron_Control,3.461872100830078,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Tower_Push,2.748427391052246,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Safe_Farm,3.0001463890075684,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Dragon_Control,3.0082619190216064,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Vision_Control,3.3053531646728516,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Group_Attack,2.875999927520752,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonEven,HighVision,LosingFight,Baron_Control,2.830265522003174,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Tower_Push,4.697519302368164,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Safe_Farm,4.91834020614624,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,4.84226655960083,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,4.609139442443848,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,5.173122882843018,True
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,4.808361530303955,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Tower_Push,5.159895420074463,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Safe_Farm,5.173446178436279,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Dragon_Control,5.278249263763428,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Vision_Control,4.6713151931762695,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Group_Attack,5.299371242523193,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,WinningFight,Baron_Control,5.258342742919922,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,3.7836012840270996,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,3.8852248191833496,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,3.7892935276031494,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,3.860199213027954,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,3.94633150100708,True
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,3.7901272773742676,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Tower_Push,3.359806537628174,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Safe_Farm,3.5219321250915527,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Dragon_Control,3.582292318344116,True
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Vision_Control,3.3280346393585205,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Group_Attack,3.507145404815674,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,LowVision,EvenFight,Baron_Control,3.480649471282959,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,4.016876220703125,True
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,3.8713982105255127,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,3.3458993434906006,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,3.475388765335083,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,3.770780324935913,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,3.2954769134521484,False
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Tower_Push,4.04725980758667,False
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Safe_Farm,4.040866374969482,False
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Dragon_Control,3.7672197818756104,False
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Vision_Control,4.250632286071777,True
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Group_Attack,4.06644868850708,False
Econ_Even,XP_Even,TowerEven,DragonEven,HighVision,EvenFight,Baron_Control,3.8482351303100586,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Tower_Push,4.4561567306518555,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Safe_Farm,4.764125823974609,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Dragon_Control,4.806143760681152,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Vision_Control,4.694846153259277,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Group_Attack,4.792191982269287,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,HighVision,EvenFight,Baron_Control,4.843907356262207,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Tower_Push,4.139570236206055,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Safe_Farm,4.348071575164795,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Dragon_Control,3.733959913253784,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Vision_Control,4.224853992462158,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Group_Attack,4.322643756866455,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,EvenFight,Baron_Control,3.8452720642089844,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Tower_Push,4.234743595123291,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Safe_Farm,4.414113521575928,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Dragon_Control,4.74350643157959,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Vision_Control,4.2885332107543945,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Group_Attack,4.7511372566223145,True
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,WinningFight,Baron_Control,4.726306915283203,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Tower_Push,4.07771635055542,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Safe_Farm,4.229385852813721,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Dragon_Control,4.356566429138184,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Vision_Control,4.291535377502441,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Group_Attack,4.2722086906433105,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,EvenFight,Baron_Control,4.413852214813232,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Tower_Push,4.3514404296875,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Safe_Farm,4.137293815612793,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Dragon_Control,3.572171926498413,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Vision_Control,3.538937568664551,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Group_Attack,4.361515998840332,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,LowVision,WinningFight,Baron_Control,4.098422527313232,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Tower_Push,4.380594253540039,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Safe_Farm,4.655406475067139,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Dragon_Control,4.7420878410339355,True
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Vision_Control,4.011078834533691,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Group_Attack,4.528895854949951,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,LowVision,EvenFight,Baron_Control,4.690881729125977,False
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Tower_Push,3.2642836570739746,False
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Safe_Farm,3.0803487300872803,False
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Dragon_Control,3.0839684009552,False
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Vision_Control,3.6591737270355225,True
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Group_Attack,3.135946750640869,False
Econ_Behind,XP_HardBehind,TowerEven,DragonEven,HighVision,EvenFight,Baron_Control,3.0593185424804688,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Tower_Push,3.5123400688171387,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Safe_Farm,3.6501224040985107,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Dragon_Control,3.8456408977508545,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Vision_Control,3.898829698562622,True
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Group_Attack,3.690078020095825,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,HighVision,EvenFight,Baron_Control,3.768549919128418,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,3.418384075164795,True
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,3.1144561767578125,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,2.868238687515259,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,3.335651159286499,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,3.157416820526123,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,2.8561596870422363,False
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Tower_Push,3.053211212158203,False
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Safe_Farm,3.1168453693389893,False
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Dragon_Control,2.9358818531036377,False
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Vision_Control,3.617072343826294,True
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Group_Attack,3.5466175079345703,False
Econ_Behind,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Baron_Control,3.0291905403137207,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.221795082092285,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,4.517740726470947,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.632106781005859,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,4.233382225036621,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,4.5077691078186035,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.642824172973633,True
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.506750583648682,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,4.816824436187744,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.872844219207764,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,4.447012424468994,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,4.776072978973389,False
Econ_Ahead,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.91178560256958,True
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Tower_Push,4.442975044250488,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Safe_Farm,4.521225452423096,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,4.5474700927734375,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,4.352418422698975,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,4.893580913543701,True
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,4.519985198974609,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Tower_Push,4.324917793273926,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Safe_Farm,4.145574569702148,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Dragon_Control,4.433140277862549,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Vision_Control,4.020279407501221,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Group_Attack,4.531927585601807,True
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,WinningFight,Baron_Control,4.33695650100708,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,3.9507036209106445,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,4.088205814361572,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,3.491914749145508,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,3.589724063873291,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,4.152076721191406,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,3.8519558906555176,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Tower_Push,4.327313423156738,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Safe_Farm,4.591137886047363,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Dragon_Control,4.22287654876709,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Vision_Control,4.5850701332092285,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Group_Attack,4.897554397583008,True
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Baron_Control,4.165307998657227,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,3.6390044689178467,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,3.816608190536499,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,3.985119581222534,True
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,3.8454411029815674,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,3.7981743812561035,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,3.9633371829986572,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.248829364776611,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,4.3994927406311035,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.576809406280518,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,4.186346054077148,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,4.438875675201416,False
Econ_Even,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.6054277420043945,True
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Tower_Push,4.770247459411621,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Safe_Farm,5.051437854766846,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Dragon_Control,5.261865139007568,True
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Vision_Control,4.409242630004883,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Group_Attack,5.179091930389404,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,WinningFight,Baron_Control,5.0996599197387695,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Tower_Push,3.40860652923584,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Safe_Farm,3.4240593910217285,True
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Dragon_Control,2.8308634757995605,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Vision_Control,2.98801589012146,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Group_Attack,3.2024612426757812,False
Econ_Behind,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Baron_Control,3.0648889541625977,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Tower_Push,3.521127700805664,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Safe_Farm,3.426185369491577,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Dragon_Control,3.8318238258361816,True
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Vision_Control,3.1668097972869873,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Group_Attack,3.301555871963501,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonAhead,LowVision,LosingFight,Baron_Control,3.8201065063476562,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Tower_Push,3.071094512939453,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Safe_Farm,2.9188969135284424,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Dragon_Control,2.6368424892425537,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Vision_Control,3.406777858734131,True
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Group_Attack,2.9309303760528564,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,LosingFight,Baron_Control,2.674452543258667,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Tower_Push,4.763511657714844,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Safe_Farm,4.598394393920898,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Dragon_Control,3.892305374145508,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Vision_Control,4.122608661651611,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Group_Attack,4.681009292602539,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,MedVision,EvenFight,Baron_Control,4.334978103637695,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,3.9575552940368652,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,3.8610498905181885,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.049332141876221,True
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,3.5615460872650146,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,3.7248661518096924,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.002861022949219,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,4.309667110443115,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,4.489821910858154,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,3.8498613834381104,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,4.153508186340332,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,4.555850505828857,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,4.061056137084961,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,LosingFight,Tower_Push,3.5250771045684814,False
